0,economische
1,belonen
2,inbreng
3,onder opmerkingen
4,nationale veiligheidplan
5,bestraft
6,vergroting
7,opstelling
8,gevolgen
9,interinstitutionele akkoord
10,ongepaste
11,gedragsnormen
12,voorlichting
13,ontwerp-kaderbesluit
14,vertragingen
15,beveelt
16,vn
17,kennisgeving
18,nationaal beleid
19,centrale boodschap
20,potentiële
21,richtsnoeren
22,schrikt investeerders
23,uiteengezette
24,belangrijkste
25,kaders
26,overeenkomt
27,deviezenmarkten
28,kansen
29,europese unie
30,verleent
31,geratificeerd
32,ontwikkelingshulp
33,onder eu-burgers
34,vrijhandelsovereenkomsten
35,uitgegeven
36,afhankelijk
37,integratie
38,onafhankelijke
39,directeur-generaal
40,commerciële
41,uitgewisseld
42,communautair
43,onder c
44,welbepaald
45,jed
46,rechtspleging
47,vrijheidsbeneming
48,ingevoerd
49,verhelpen
50,grenzen
51,brug
52,corruptiegeval
53,corrupte handelingen
54,opgave
55,preventie-
56,opschorting
57,uitbreidingsproces
58,ontwerpbegroting
59,oprichting
60,oog
61,marktvoorwaarden
62,definitief
63,toetsingen
64,verlengde
65,aanpakken
66,zijnen
67,voorgelegd
68,georganiseerde
69,overtreden
70,nationale recht
71,besluitvormers
72,hernummerd
73,het europees
74,het voorstel
75,ontneming
76,overheidslichamen
77,voorstel
78,gegevenscategorie
79,regelingen
80,voorwoord
81,eu-agentschappen
82,uitlegging
83,onschendbaarheid
84,gezamenlijk
85,voor het secretariaat
86,beurzen
87,vijfjarige
88,codes
89,preventieve
90,onafhankelijkheid
91,boekhoud-
92,nabuurschap
93,deloyaal
94,dragen
95,kostenraming
96,uitwerking
97,vergezeld
98,koninklijk
99,uitsluiting
100,overheidsboekhouding
101,uitnodiging
102,deelneming
103,aanvaardbaar
104,bezichtigen
105,beroep
106,handelingen
107,bestuurders
108,beheersmaatregelen
109,opgespoord
110,nationale agentschappen
111,ter wereld
112,controlemiddel
113,directie
114,bewustwordingscampagnes
115,betrokken
116,gegevensbescherming
117,beoordelingsmechanisme
118,verenigbaar
119,deelstatelijk
120,beheers-
121,cohesiebeleid
122,veronderstelt
123,doeltreffendheid
124,belang
125,eu-lidmaatschap
126,groepsdwang
127,uitweg
128,geleid
129,wederkerigheid
130,onevenwicht
131,inzetten
132,voorkomen
133,rechtsbevoegdheid
134,gevoerd
135,deskundigengroep
136,overheidsdiensten
137,bankwezen
138,dubbele
139,ontoereikende
140,meewerkt
141,/ ngk
142,afleggen
143,ambt
144,korte
145,beloning
146,ondergeschikte werknemer
147,behoorlijke
148,voor het onderzoek
149,efficiëntie
150,bijstandsmogelijkheden
151,briefwisseling
152,evenals
153,toezicht
154,aanbeveling
155,meermaals
156,noodzaak
157,meerkost
158,ervaring
159,wat doet deze
160,activiteit
161,unie
162,richtsnoer
163,gepaste
164,laatste
165,deugdelijke
166,mag
167,bedrijfsinitiatieven
168,aanvulling
169,bijscholing
170,lever
171,overlegprocedure
172,aansturen
173,implementatie
174,geïntegreerde werkwijze
175,against corruption
176,toetredingsinstrument
177,controlerend
178,aanpak
179,subsidies
180,medewerking
181,vrijhandelsassociatie
182,partijfinanciering
183,kandidaat-lidstaten
184,oeso
185,evalueren
186,strategieën
187,corruptiedelicten
188,drang om de corruptiecultuur
189,inzien
190,oordeel
191,manieren
192,plichten betret
193,herschikking
194,van cotonou
195,inlichtingeneenheid
196,richtingen
197,gestolen
198,controleren
199,gunnen
200,natuurlijke persoon
201,bijgehouden
202,draagvlak
203,rekening
204,vastgelegde
205,hoeverre
206,eu-deelname
207,landen
208,weigeringen
209,wetgevings-
210,posities
211,zakelijke
212,uitwerken
213,evenredige
214,uitsluiten
215,bedraagt
216,tien beginselen
217,transparantie
218,staten
219,vertrouwelijkheid
220,beperkingen
221,geconfronteerd
222,ertoe
223,uitroeien
224,treden
225,bewaking
226,politiediensten
227,wijdt
228,duiden
229,aftrekbaar
230,aangeduid
231,beperkte
232,ierland
233,verlichten
234,raad
235,bij
236,verkregen
237,europol
238,ecb-website
239,efficiënte
240,procedures
241,waarschuwen
242,toezichts-
243,kaderbesluit
244,aanvaard
245,vonnis
246,begin
247,burgerrechtelijk
248,oeso-richtlijnen
249,verschaft
250,confiscatie
251,tuchtregels
252,schuif
253,overheidsgeld
254,natuurlijk
255,verenigde naties
256,europese
257,schatting
258,verbetering
259,treedt
260,alinea
261,regionale
262,multilaterale
263,uitspreken
264,genomen
265,gemeld
266,ondubbelzinnig
267,internationale overheidsopdrachten
268,benadrukt
269,oeten
270,intercollegiale
271,directe
272,corrupte
273,ondersteunende
274,grensoverschrijdende
275,abb-activiteit
276,toezichtsinstrument
277,om
278,beoordeelt
279,kleinbedrijf
280,westelijke balkan
281,maart
282,inzake kwesties
283,eurobankbiljetten
284,bezinnen
285,oeso-overeenkomst
286,openbaredienstverleningstaak
287,bestrĳding
288,toelichting
289,benadrukte
290,geboden
291,democratie
292,verantwoordelijkheid
293,bewijsstukken
294,procedurele
295,aanknopingspunt
296,gemeenschap
297,redenen
298,onderworpen
299,bevoorrading
300,centraal
301,ingang
302,criterium
303,vennootschappen
304,rest
305,hierna
306,juridisch
307,verrichte
308,aanrichten
309,internationale handel
310,hoedanigheid
311,ad-hocoplossing
312,bezien
313,anti-corruptiecultuur
314,hernieuwd
315,begrotingsonderde(e)l
316,conclusie
317,naleefden
318,opties
319,corrupt
320,stappen
321,gestructureerde
322,klemtoon
323,juli
324,vn-verdrag
325,zelfevaluatie
326,ontastbaar
327,oproep
328,leggen
329,kernbegrippen
330,frequentie
331,ermee
332,niet-ratificeren
333,vertegenwoordigers
334,inkomsten
335,methode
336,teamcoördinator
337,bestuursorganen
338,daarenboven
339,de
340,verduidelijkingen
341,world economic forum
342,vermijden
343,90e
344,elk greco-lid
345,beroepsmogelijkheden
346,vervoer
347,rechtspersoon
348,wijst de raad
349,belangrijkste ngo
350,in
351,andere
352,verwijzingen
353,corruptiebestrijdingskwesties
354,extern
355,ministers
356,opmerkingen
357,dynamiek
358,coördinatie
359,ontwikkelingsbeleid
360,contacten
361,voorziet
362,euro
363,medefinanciering
364,corruptiepogingen
365,beoordelingsronde
366,berekenen
367,voordoen
368,publiekrechtelijke
369,ondernemen
370,richten
371,jaarrekeningen
372,stoffen
373,alarmsignalen
374,voorstellen
375,grondgebied
376,oostenrijk
377,bestuur
378,albanië
379,eu15
380,subsidiëring
381,eu-beleid
382,voormelde
383,evaluatiesysteem
384,rechterlijk
385,structuren
386,vereisten
387,nakoming
388,parlementen
389,uitgelegd
390,evaluatieronde
391,onderzoeksmiddelen
392,lidstaten
393,opgericht
394,eu-centrum
395,activiteiten
396,onderhandelingsrichtlijnen
397,terugbezorgd
398,hen
399,mensenhandel
400,opzetten
401,aangegeven
402,suboptimaal
403,eu-rapportagemechanisme
404,capaciteit
405,zetelovereenkomst
406,uitbrengen
407,belangenconflicten
408,keer
409,verkrijging
410,externe deskundigen
411,zorg
412,kredietinstellingen
413,dateert
414,instaat voor de opvolging
415,gerichte
416,gedragingen
417,plichtsverzuim
418,geraamd
419,behelst
420,getreden
421,goedkeuring
422,communautaire
423,mechanisme
424,toepassingsgebied
425,uitsluitingsgronden
426,te luxemburg
427,doeltreffende
428,cohesie
429,leden
430,aanwijzen
431,vergunning
432,nauwgezet
433,algehele
434,overeenkomsten
435,kleinschalige
436,krachtig
437,aangelegenheden
438,verhoging
439,contactpunten
440,nationaal deskundige
441,bestanddelen
442,eu-beleidsterreinen
443,enkel
444,voorzitster
445,toerbeurt
446,leemten
447,uitvoerig
448,onderdaan
449,alliot-marie
450,desbetreffende
451,vastgestelde
452,gedefinieerd
453,beschermingsniveau
454,isa
455,misbruikt
456,multinationale
457,bedrijven
458,oeso-verdrag
459,geef
460,omkleed
461,academische wereld
462,invloed
463,bijstandsprogramma
464,controleerbaarheid
465,bosbouw
466,vakbond
467,geldigheid
468,paspoort
469,3.1.algemene
470,vier eu-leden
471,gedragscode
472,afschrikkende
473,verwante kwesties
474,net
475,immers
476,rechtvaardigen
477,informeert
478,thans
479,voornoemde millenniumstrategie
480,ecb
481,raadgevend
482,geldwitwasrichtlijn
483,langere
484,gedrang
485,beroepsvoorschriften
486,schept
487,malen
488,eu-rechtskader
489,banden
490,afschrikkend
491,privésector
492,nationale bepalingen
493,toetsing
494,activiteitenveld
495,eurojust
496,taken
497,transparantie-
498,directeuren-generaal
499,beginsel
500,geschenken
501,bedrijfspersoneel
502,maatschappelijk middenveld
503,kapitaalmarkt
504,corruptiepraktijken
505,wetgevingen
506,consument
507,instructies
508,openbare macht
509,fod financiën
510,besprekingen
511,conformiteit
512,belastingbetaler
513,uitwisselen
514,hervorming
515,icc belgium
516,achtergehouden
517,verdragsluitende
518,derden
519,bestuurs-
520,gewaarborgde
521,nationale wetgevingen
522,aangekruist
523,betrokkenen
524,klacht
525,handleiding
526,onverwijld
527,handel
528,aanzetting
529,niet-lidstaten
530,eu‑vennootschappen
531,transactiekosten
532,ontwikkeling
533,hoogtij
534,rechtsgrondslag
535,inspectieorganen
536,recht omzetten
537,financiën
538,kwetsbare
539,private
540,algerije
541,gericht
542,toetreedt
543,in kwestie
544,daarover
545,oostelijk
546,nationale publiekrechtelijke organen
547,verwerken
548,ondermijnen
549,d.w.z.
550,instelling
551,ethisch
552,vermogensbestanddelen
553,rechtmatig
554,geledingen
555,beveiligingskenmerken
556,internationale markten
557,crisissituatie
558,schade
559,voor het personeel
560,integriteitssystemen
561,abb-structuur
562,inleidende
563,euratom
564,besluitvormende
565,wijst haar vertegenwoordigers
566,groenboek
567,menselijke
568,vermogen
569,corruptiebestrijding
570,beoordelingen
571,verspreiding
572,rechtsbescheiden
573,dikwijls
574,natuurlijk persoon
575,hinderpaal
576,aan de orde
577,inbreuken
578,belangeloosheid
579,afpersing
580,verantwoordingsplicht
581,contractant
582,activiteitsgestuurd
583,gegevens
584,verricht
585,daders
586,basiselementen
587,toezegt
588,delict
589,hof
590,evenmin
591,toe
592,onderzoek
593,verleend
594,handelsgeschil
595,wto-partners
596,betere statistieken
597,kortetermijntewerkstelling
598,unodc
599,beleid
600,rechtsbijstand
601,juridisch-technische
602,meerwaarde
603,groep
604,aan te vullen
605,communicatiemiddel
606,besluit
607,acties
608,rechtshandhavers
609,verwezen
610,criteria
611,van europa
612,europees sociaal fonds
613,voorzover
614,actueel
615,nationaal vlak
616,licht
617,wereldeconomie
618,evaluatie-
619,partij
620,www.fightingcorruption.org
621,actieplan
622,directie-
623,wisselen
624,toegenomen
625,termijn
626,als
627,beschouwt
628,handhaving
629,nalevingsprocedure
630,misdrijven
631,lossen
632,eu-
633,transparante
634,auditcomitémandaat
635,overgangsfase
636,regels voor eu-deelname
637,fenomeen
638,ontbinding
639,anticorruptie-eenheid
640,onverlet
641,draagwijdte
642,financiële
643,verbanden
644,uitlevering
645,wijziging
646,opzicht
647,herhalen
648,international chamber of commerce
649,gegevensverwerking
650,uitbannen
651,scheidslijnen
652,overheidsopdrachten
653,nauwere
654,combinatie
655,onduidelijk
656,hernieuwde
657,financieringsovereenkomsten
658,uitvoeringstaken
659,steun
660,deskundigheid
661,apart
662,gelegd
663,subsidiewetgeving
664,instantie
665,nalaten
666,hetgeen
667,hier
668,kleine
669,evenwicht
670,schepping
671,stap
672,beoordelen
673,begunstigden
674,aan te nemen
675,water- en energievoorziening
676,zittingsperiode
677,succes
678,sociaal comité
679,nr. 2
680,draagt
681,verbonden
682,geharmoniseerd
683,nationaal recht
684,openbaredienstverlener
685,aan de toestand
686,voordelen
687,deontologie
688,corruptiebestrijdingshervormingen
689,instaan
690,niveaus
691,voltallige
692,zakencontacten
693,tendensen
694,uiteen
695,uitvoer
696,integriteit
697,voor
698,intrekking
699,doelstellingen
700,belgië
701,agentschappen
702,bewijsmateriaal
703,positie
704,beoogd
705,eu-regelgeving
706,gecoördineerde
707,besluiten
708,tonen
709,dienden
710,ingeval staten
711,eu-corruptiebestrijdingsverslag
712,corruptiebestrijdingsautoriteiten
713,ondergeschikt
714,controle
715,integriteitsbeleid
716,voorgenomen
717,regels
718,financieel memorandum
719,verlengd
720,flegt
721,dekt
722,grijze zones
723,vergelijkbare
724,nastreeft
725,onder de werkingssfeer
726,waartussen
727,discreet
728,gtm
729,gegevenscategorieën
730,evaluatierapporten
731,nadruk
732,letland
733,burgers
734,rechtbanken
735,sociale
736,misbruiken
737,def
738,onder het beroepsgeheim
739,overeenkomstig
740,officieel
741,onderzoeksbevindingen
742,personeel
743,internationale instrumenten
744,sport
745,onroerende
746,kosten
747,terreinen
748,rubrieken
749,europa
750,terughaling
751,wto-akkoord
752,onwaarschijnlijk
753,niet‑transparante
754,tijdschema
755,kroatië
756,uitdrukking
757,bijscholingsprogramma's
758,aansprakelijkheid
759,ondermijnt
760,opstellen
761,oprichten
762,instemming
763,houding
764,voorgesteld
765,verzekeringsmaatschappijen
766,vaststelt
767,leiders
768,aannemelijk
769,interne audit
770,aldus
771,nagegaan
772,aanhoudingsbevel
773,ondergraaft
774,internationale rechtsinstrumenten
775,verstrekken
776,wanneer
777,onderstreepte
778,trainingprogramma's
779,belangrijke
780,eu-bbp
781,com
782,anti-corruptiebeleid
783,netwerk
784,verslag
785,stemvrijheid
786,milieu
787,rechterlijke macht
788,scoorden
789,beleidsterrein
790,buitenboekhoudkundige
791,onafhankelijke deskundigengroep
792,synergieën
793,medeplichtigen
794,juli 2002
795,bedrijfsleven
796,wetshandhaving
797,besteed
798,statistieken
799,gefinancierd
800,ets
801,golf
802,eenvoudig
803,g. alemanno
804,overheidsadministraties
805,toe-eigening
806,onregelmatigheden
807,beschermingsmaatregelen
808,nationale wetgeving
809,formuleren
810,volgt
811,rechtspersonen
812,onderschreven
813,gebleken
814,functionaris
815,ten minste
816,smeergeld
817,begripsbepalingen
818,passievecorruptie
819,toezichtmechanisme
820,prestaties
821,toegang
822,uclaf
823,verlaagd
824,vbo
825,bepaling
826,verdienste
827,technologische
828,onder e
829,vastgelegd
830,juni
831,voorbereid
832,onpartijdig
833,belastingbetalingen
834,toezegging
835,voorbehouden
836,geuit
837,recuperatie
838,inbeslagneming
839,maximum
840,ontwerp
841,aanbevelingen
842,niet-omzetting
843,internet portal
844,entiteiten
845,door
846,markt
847,gedrag
848,ingesteld
849,beschouwd
850,lastgever
851,opvolgen
852,ii
853,bestraffing
854,na het lid
855,opgevoerd
856,controlesysteem
857,gepleegd
858,partiële akkoorden
859,subdoelstellingen
860,ratificatie
861,openbare besturen
862,bevatten
863,staande
864,instrument
865,overlapping
866,vrijstelling
867,belangenconflict
868,inachtneming
869,hand
870,uitgebrachte
871,aan de raad
872,blacklist
873,uiteenlopende
874,onderhavig
875,verwerpelijk
876,omgezet
877,verzekeren
878,tussenpersonen
879,taakuitoefening
880,overeenkomst
881,effectiviteit
882,eu-mechanisme
883,onderaanneming
884,boekhouders
885,juridische
886,beëindiging
887,inzet
888,opleggen
889,aanneming
890,actieve
891,navolging
892,totnogtoe
893,onderhandelingskaders
894,bepalingen
895,onafhankelijke deskundigen
896,benoeming
897,corruptie-element
898,bewustmakingscampagnes
899,invloeden
900,nationale overheidsdiensten
901,gestart
902,minimumnormen
903,rechtstreekse
904,rotation
905,bijwerking
906,kader van het voorstel
907,uitgaan
908,moreel
909,optie
910,programma's
911,overheidsambtenaar
912,gelaten
913,maatschappij
914,toezien
915,rechtshandhavingsagentschappen
916,corruptiebestrijdingsmaatregelen
917,slagen
918,bijgevolg
919,schending
920,dubbel werk
921,basisregels
922,toezichtsmechanismen
923,aanstekelijk
924,raadpleging
925,onbevredigend
926,bewijslast
927,publiek
928,aangesloten
929,naleving
930,visumversoepeling
931,vergroten
932,corruptie
933,uitbreiding
934,indien
935,en
936,federaal
937,toepassen
938,transparanter
939,goederen
940,hoofdprioriteiten
941,nabuurschapsbeleid
942,veelzijdigste
943,voorrechten
944,verwijst
945,onkosten
946,handelsbeleid
947,huur
948,onderscheid
949,vn-
950,sluiting
951,aftrek
952,meerjarendoelstelling
953,effent
954,fysieke
955,breedste
956,omzetting
957,verkleind
958,restricties
959,middenveld
960,roulerende
961,europese centrale bank
962,uitgaven
963,aanklagers
964,vervalst
965,bescherming
966,gestelde
967,bedrijfsrekeningen
968,neerlegging
969,bepleit
970,deskundigenmissies
971,deed
972,impuls
973,herzien
974,corruptie-
975,doorgeven
976,anti-corruptiediensten
977,opgenomen
978,passen
979,van europol
980,commissies
981,overtreding
982,gevoelige
983,hinderpalen
984,uitvoering
985,onzuivere
986,doelstellingscriteria
987,corruptiebestrijdingsbeleid
988,deontologisch
989,noemt
990,macht
991,aankoopdirecteur
992,zet
993,toetredingen
994,geldboetes
995,toestemming
996,grondstoffen
997,nationaal niveau
998,beoordeeld
999,aanvaardt
1000,gehoord
1001,belgische
1002,beleidsniveaus
1003,wetgevende
1004,onbetuigd
1005,privé-sector
1006,abb
1007,gang
1008,ranglijsten
1009,aan
1010,tenzij
1011,eu-wetgeving
1012,bbp
1013,waarnemer
1014,gemeenschappelijke
1015,werkingssfeer
1016,achter hervormingen
1017,wto
1018,samenwerkingskanalen
1019,amerika
1020,onderzoeksbevoegdheid
1021,uitoefenen
1022,opstartperiode
1023,tariefpreferenties
1024,van venetië
1025,instellen
1026,model
1027,goed
1028,overheidsambtenaren
1029,belangengroepen
1030,overgelegd
1031,mechanismen
1032,controlemechanisme
1033,wetsbepalingen
1034,samenwerken
1035,openbare sector
1036,stelsel
1037,nationale parlementen
1038,doeken
1039,personeelsleden
1040,cf.
1041,evaluatie
1042,onverenigbaarheden
1043,toezichthoudende
1044,voeren
1045,systeemproblemen
1046,vroeg stadium
1047,medeweten
1048,buiten de eu
1049,bureau ambtelijke ethiek
1050,naleeft
1051,eu
1052,administraties
1053,aanpassingen
1054,intergouvernementele
1055,onderneem
1056,stijgen
1057,actoren
1058,behoefte
1059,federale overheidsdiensten
1060,opgerichte
1061,allerhande
1062,controle-
1063,begroting
1064,epa
1065,verkleining
1066,ambtenaar
1067,aanwerving
1068,indicatoren
1069,onderdanen
1070,cdbc
1071,heteuropees
1072,gronddelicten
1073,onderzoeksstrategie
1074,zich
1075,definitie
1076,toezichtsvoorschriften
1077,eva
1078,sancties
1079,standaarden
1080,enz.
1081,doorlichten
1082,opzet
1083,functies
1084,gecommuniceerd
1085,flexibel
1086,initiatief
1087,veld
1088,wetgeving
1089,ruil
1090,uitgesloten
1091,statuut
1092,onder toezicht
1093,benoemt
1094,samenwerking
1095,onder de verantwoordelijkheid
1096,beheerst
1097,betrokken landen
1098,wijzigingen
1099,rechtsstelsel
1100,grensoverschrijdend
1101,het europees economisch
1102,maatschappelijk
1103,samenstelling
1104,werkwijze
1105,bewijzen
1106,externe-auditdiensten
1107,opstand
1108,evaluatieprocedures
1109,aanbestedende
1110,begaat
1111,overheid
1112,accountantscontrole
1113,bijstand
1114,onderwerp
1115,grondbeginselen
1116,gevalstudies
1117,internationaal
1118,middelen
1119,inwinnen
1120,eerste
